Check_Ave,Date,Item_Count,Location,Sub-total
7.49,6/27/2018,497,ETC,"1,549.37"
16.25,6/27/2018,11,Post Office,178.73
7.41,6/27/2018,289,Tylers,978.21
4.4,6/27/2018,145,8:15,350.06
8.11,6/27/2018,293,Passport,915.91
29.83,6/28/2018,15,Post Office,477.32
6.87,6/28/2018,260,Tylers,852.82
4.19,6/28/2018,118,8:15,290.53
7.55,6/28/2018,429,Passport,"1,144.39"
6.78,6/28/2018,400,ETC,"1,205.09"
0,6/29/2018,,ETC,0
7,6/29/2018,18,Post Office,125.75
7.96,6/29/2018,357,Passport,984.58
7.7,6/29/2018,323,Tylers,"1,081.96"
4.38,6/29/2018,132,8:15,333.02
9.77,6/30/2018,266,ETC,894.58
9.63,7/1/2018,179,ETC,633.46
4.23,7/2/2018,135,8:15,312.95
5.86,7/2/2018,285,Tylers,902.8
8.1,7/2/2018,565,ETC,"1,754.89"
7.76,7/2/2018,345,Passport,998.23
15.66,7/2/2018,20,Post Office,313
4.23,7/3/2018,136,8:15,342.42
38.25,7/3/2018,17,Post Office,650.2
6.59,7/3/2018,273,Passport,687.94
8.25,7/3/2018,676,ETC,"2,066.14"
6.63,7/3/2018,308,Tylers,"1,001.31"
14.14,7/5/2018,17,Post Office,226.06
7.68,7/5/2018,329,Passport,914.5
6.87,7/5/2018,249,Tylers,839.86
4.21,7/5/2018,135,8:15,329.81
6.9,7/5/2018,513,ETC,"1,514.21"
7.6,7/6/2018,316,Passport,931.23
7.95,7/6/2018,459,ETC,"1,326.13"
7.6,7/6/2018,265,Tylers,880
4.68,7/6/2018,138,8:15,351.25
7.45,7/6/2018,18,Post Office,111.59
8.03,7/7/2018,214,ETC,749.8
8.49,7/8/2018,186,ETC,601.42
6.68,7/9/2018,24,Post Office,139.75
7.79,7/9/2018,301,Tylers,"1,076.15"
4.64,7/9/2018,143,8:15,362.27
7.98,7/9/2018,440,ETC,"1,431.51"
7.32,7/9/2018,365,Passport,"1,044.33"
6.17,7/10/2018,360,ETC,"1,081.42"
13.03,7/10/2018,15,Post Office,194.71
6.98,7/10/2018,297,Tylers,"1,002.43"
4.35,7/10/2018,152,8:15,383.54
8.06,7/10/2018,322,Passport,930.8
10.03,7/11/2018,18,Post Office,160.52
7.69,7/11/2018,346,Tylers,"1,265.76"
7.05,7/11/2018,288,Passport,786.66
4.39,7/11/2018,160,8:15,396.66
6.82,7/11/2018,403,ETC,"1,235.23"
18.38,7/12/2018,12,Post Office,220.53
7.68,7/12/2018,378,Passport,"1,084.39"
8.26,7/12/2018,488,ETC,"1,501.85"
4.39,7/12/2018,143,8:15,377.14
7.18,7/12/2018,301,Tylers,"1,075.15"
4.86,7/13/2018,98,8:15,268.9
10.12,7/13/2018,539,ETC,"1,852.05"
7.05,7/13/2018,276,Passport,765.37
8.01,7/13/2018,302,Tylers,"1,025.95"
27.92,7/13/2018,17,Post Office,446.7
11.91,7/14/2018,271,ETC,"1,017.11"
11.4,7/15/2018,198,ETC,667.83
15.43,7/16/2018,24,Post Office,370.23
4.26,7/16/2018,139,8:15,341.95
7.54,7/16/2018,358,Passport,"1,122.15"
9.19,7/16/2018,507,ETC,"1,759.68"
6.57,7/16/2018,326,Tylers,"1,077.95"
9.03,7/17/2018,516,ETC,"1,507.12"
7.84,7/17/2018,299,Passport,897.97
4.43,7/17/2018,115,8:15,264.68
7.75,7/17/2018,297,Tylers,"1,075.62"
11.96,7/17/2018,13,Post Office,155.34
6.31,7/18/2018,18,Post Office,113.48
7.92,7/18/2018,365,Passport,"1,028.02"
7.72,7/18/2018,311,Tylers,"1,113.24"
6.66,7/18/2018,365,ETC,"1,081.86"
4.16,7/18/2018,122,8:15,302.12
5.27,7/19/2018,370,ETC,"1,039.88"
7.86,7/19/2018,406,Passport,"1,156.18"
6.49,7/19/2018,267,Tylers,931.37
4.47,7/19/2018,127,8:15,313.15
9.16,7/19/2018,15,Post Office,137.32
6.48,7/20/2018,11,Post Office,71.16
4.51,7/20/2018,140,8:15,355.11
7.83,7/20/2018,325,Tylers,"1,079.80"
8.71,7/20/2018,537,ETC,"1,642.16"
7.73,7/20/2018,317,Passport,915.95
7.71,7/21/2018,223,ETC,711.53
10.41,7/22/2018,192,ETC,705.03
18,7/23/2018,25,Post Office,341.87
8.92,7/23/2018,457,ETC,"1,221.51"
5.46,7/23/2018,154,8:15,399.85
8.08,7/23/2018,351,Tylers,"1,253.26"
12.52,7/24/2018,14,Post Office,162.7
7.54,7/24/2018,353,Tylers,"1,225.67"
9.07,7/24/2018,340,ETC,"1,179.17"
4.51,7/24/2018,131,8:15,335.52
38.36,7/25/2018,12,Post Office,383.41
5.2,7/25/2018,150,8:15,396.15
17.25,7/25/2018,854,ETC,"3,181.81"
7.97,7/25/2018,389,Tylers,"1,324.90"
8.12,7/26/2018,471,Tylers,"1,702.56"
5.26,7/26/2018,160,8:15,424.3
21.95,7/26/2018,1129,ETC,"4,442.67"
7.54,7/26/2018,24,Post Office,142.6
4.79,7/27/2018,131,8:15,325.49
8.01,7/27/2018,345,Tylers,"1,204.66"
7.91,7/27/2018,11,Post Office,86.99
0,7/27/2018,0,Concessions,0
0,7/27/2018,,Passport,0
18.34,7/27/2018,1584,ETC,"5,547.76"
3.13,7/29/2018,4,ETC,9.16
8.8,7/30/2018,165,ETC,573.33
8.39,7/30/2018,198,Passport,637.8
5.83,7/30/2018,133,8:15,325.73
185.45,7/30/2018,16,Post Office,"2,967.19"
13.09,7/31/2018,14,Post Office,170.23
7.37,7/31/2018,233,Passport,661.93
5.45,7/31/2018,124,8:15,335.13
7.01,7/31/2018,224,ETC,509.48
15.24,8/1/2018,352,ETC,"1,182.16"
8.52,8/1/2018,300,Passport,860.62
4.28,8/1/2018,112,8:15,285.43
0,8/1/2018,,Tylers,0
18,8/1/2018,11,Post Office,197.76
18.76,8/2/2018,24,Post Office,262.62
5.06,8/2/2018,141,8:15,364.72
0,8/2/2018,,Tylers,0
14.84,8/2/2018,372,ETC,"1,443.03"
7.55,8/2/2018,284,Passport,862.14
15.59,8/3/2018,161,ETC,574.71
17.38,8/3/2018,6,Post Office,86.89
7,8/3/2018,60,Passport,166.09
5.17,8/3/2018,38,8:15,96.12
0,8/6/2018,,8:15,0
6.37,8/6/2018,207,Tylers,656.25
6.02,8/6/2018,109,ETC,364.8
7.43,8/6/2018,180,Passport,558.7
59.97,8/6/2018,21,Post Office,"1,259.45"
7.73,8/7/2018,188,Tylers,625.11
13.25,8/7/2018,16,Post Office,185.47
0,8/7/2018,1,Cellar,0
11.11,8/7/2018,158,ETC,646.23
7.22,8/7/2018,204,Passport,572.72
6.58,8/8/2018,187,Tylers,629.18
7.49,8/8/2018,198,ETC,588.65
0,8/8/2018,,Cellar,0
9.25,8/8/2018,14,Post Office,138.7
7.01,8/8/2018,206,Passport,607.81
23.83,8/9/2018,17,Post Office,405.08
6.9,8/9/2018,198,Passport,560.05
6.59,8/9/2018,216,Tylers,697.96
6.49,8/9/2018,156,ETC,396.02
8.24,8/10/2018,202,Passport,603.83
12.49,8/10/2018,304,ETC,"1,109.60"
0,8/10/2018,0,Cellar,0
6.49,8/10/2018,193,Tylers,587
114.84,8/10/2018,15,Post Office,"1,377.96"
6.42,8/13/2018,13,Post Office,89.87
7.54,8/13/2018,165,Tylers,536.5
7.02,8/13/2018,180,Passport,547.49
4.43,8/13/2018,80,8:15,206.55
6.71,8/13/2018,148,ETC,477.45
5.21,8/14/2018,112,ETC,349.41
6.94,8/14/2018,196,Passport,607.07
6.6,8/14/2018,105,8:15,277.9
0,8/14/2018,,Tylers,0
18.08,8/14/2018,22,Post Office,415.26
22.2,8/15/2018,21,Post Office,354.79
7.17,8/15/2018,240,Passport,648.17
4.66,8/15/2018,86,8:15,224.09
6.04,8/15/2018,161,Tylers,493.31
5.75,8/15/2018,141,ETC,436.02
0,8/16/2018,,Concessions,0
13.84,8/16/2018,12,Post Office,110.55
0,8/16/2018,1,Cellar,0
6.28,8/16/2018,203,Tylers,668.69
5.55,8/16/2018,175,ETC,548.84
6.62,8/16/2018,309,Passport,855.94
4.62,8/16/2018,87,8:15,237.31
4.89,8/17/2018,74,8:15,183.4
6.42,8/17/2018,149,ETC,427.49
6.62,8/17/2018,207,Passport,603.83
6.98,8/17/2018,164,Tylers,535.27
0,8/17/2018,,Cellar,0
5.95,8/17/2018,13,Post Office,71.39
3.46,8/18/2018,2,ETC,3.38
7.01,8/19/2018,179,Tylers,540.67
0,8/19/2018,,Passport,0
5.38,8/19/2018,103,ETC,307.99
37.4,8/20/2018,22,Post Office,860.29
6.62,8/20/2018,192,Tylers,639.87
4.08,8/20/2018,149,8:15,356.11
0,8/20/2018,,Cellar,0
7.88,8/20/2018,345,ETC,"1,375.82"
7.06,8/20/2018,322,Passport,923.97
6.81,8/21/2018,347,Passport,964.52
7.19,8/21/2018,495,ETC,"1,950.32"
6.47,8/21/2018,239,Tylers,774.64
4.32,8/21/2018,125,8:15,346.51
0,8/21/2018,,Lou's,0
14.1,8/21/2018,16,Post Office,225.54
0,8/22/2018,,Lou's,0
10.5,8/22/2018,9,Post Office,104.95
7.48,8/22/2018,395,Passport,"1,136.87"
9.26,8/22/2018,720,ETC,"2,850.37"
4.46,8/22/2018,136,8:15,347.17
7.44,8/22/2018,595,Tylers,"1,988.16"
7.72,8/23/2018,1104,ETC,"3,931.42"
8.69,8/23/2018,664,Passport,"2,056.48"
8.4,8/23/2018,498,Tylers,"1,721.89"
0,8/23/2018,,Cellar,0
0,8/23/2018,,Lou's,0
12.17,8/23/2018,13,Post Office,158.13
4.25,8/23/2018,252,8:15,614.76
14.82,8/24/2018,16,Post Office,221.79
4.76,8/24/2018,222,8:15,563.6
7.59,8/24/2018,1098,ETC,"3,949.33"
7.04,8/24/2018,454,Passport,"1,276.20"
0,8/24/2018,,Lou's,0
6.99,8/24/2018,335,Tylers,"1,243.60"
8.79,8/25/2018,1950,ETC,"7,211.67"
0,8/25/2018,,8:15,0
8.29,8/26/2018,561,Tylers,"2,398.53"
9.74,8/26/2018,2603,ETC,"9,800.32"
0,8/27/2018,5,Cellar,0
5.45,8/27/2018,87,Dean's Den,239.64
7.89,8/27/2018,2800,ETC,"9,656.66"
7.02,8/27/2018,1567,Passport,"4,587.76"
4.06,8/27/2018,928,8:15,"2,455.62"
7.56,8/27/2018,1112,Tylers,"4,789.71"
6.08,8/27/2018,954,Lou's,"2,968.06"
9.03,8/27/2018,43,Post Office,340.08
8.29,8/28/2018,37,Post Office,305.54
7.03,8/28/2018,2288,ETC,"7,741.27"
7.14,8/28/2018,1600,Passport,"4,896.22"
6.07,8/28/2018,971,Lou's,"2,938.64"
3.82,8/28/2018,1065,8:15,"2,690.47"
0,8/28/2018,,Cellar,0
6.47,8/28/2018,124,Dean's Den,355.88
7.82,8/28/2018,1277,Tylers,"5,467.26"
5.75,8/29/2018,128,Dean's Den,356.19
6.24,8/29/2018,996,Lou's,"3,181.90"
9.18,8/29/2018,30,Post Office,273.94
0,8/29/2018,,Concessions,0
7.57,8/29/2018,1327,Tylers,"5,443.22"
0,8/29/2018,,Cellar,24.02
6.45,8/29/2018,2534,ETC,"7,360.34"
4.24,8/29/2018,1284,8:15,"3,357.16"
6.98,8/29/2018,1695,Passport,"5,038.26"
3.89,8/30/2018,1086,8:15,"2,768.19"
7.79,8/30/2018,1211,Tylers,"5,001.67"
6.5,8/30/2018,7,Concessions,26
34.24,8/30/2018,57,Cellar,376.66
7.12,8/30/2018,1578,Passport,"4,861.95"
6.85,8/30/2018,2126,ETC,"7,228.31"
5.73,8/30/2018,752,Lou's,"2,313.06"
6.02,8/30/2018,142,Dean's Den,421.38
11.69,8/30/2018,36,Post Office,381.58
6.09,8/31/2018,310,Lou's,961.15
12.68,8/31/2018,38,Post Office,465.24
4.21,8/31/2018,571,8:15,"1,459.23"
7.8,8/31/2018,966,Tylers,"4,098.23"
13.54,8/31/2018,807,Cellar,"3,259.96"
5.56,8/31/2018,31,Concessions,100
6.85,8/31/2018,2101,ETC,"6,989.06"
7.38,8/31/2018,1364,Passport,"4,044.11"
8.76,9/1/2018,389,Passport,"1,235.93"
4.17,9/1/2018,403,8:15,"1,051.79"
12.92,9/1/2018,1095,Cellar,"4,301.69"
7.87,9/1/2018,1612,ETC,"5,895.98"
8.02,9/2/2018,2390,ETC,"8,110.51"
8.78,9/2/2018,572,Tylers,"2,796.03"
3.99,9/2/2018,1163,8:15,"3,036.16"
12.92,9/2/2018,901,Cellar,"3,680.79"
5.8,9/2/2018,119,Dean's Den,382.63
7.04,9/3/2018,1609,Passport,"4,914.85"
13.7,9/3/2018,710,Cellar,"2,786.41"
7.96,9/3/2018,1081,Tylers,"4,714.92"
7.29,9/3/2018,2698,ETC,"9,052.11"
6.11,9/3/2018,153,Dean's Den,439.82
6.1,9/3/2018,1054,Lou's,"3,092.87"
4,9/3/2018,1347,8:15,"3,552.91"
7.12,9/4/2018,51,Post Office,345.31
7.67,9/4/2018,1147,Tylers,"5,003.16"
4.11,9/4/2018,1455,8:15,"3,879.46"
6.59,9/4/2018,2260,ETC,"7,468.21"
6.09,9/4/2018,1141,Lou's,"3,406.59"
7.1,9/4/2018,1659,Passport,"5,124.21"
15.01,9/4/2018,644,Cellar,"2,600.90"
5.95,9/4/2018,223,Dean's Den,701.56
13.76,9/5/2018,1012,Cellar,"4,728.74"
6.85,9/5/2018,1617,Passport,"5,153.09"
0,9/5/2018,,Concessions,0
6.57,9/5/2018,2383,ETC,"8,042.00"
5.72,9/5/2018,189,Dean's Den,543.05
9.56,9/5/2018,58,Post Office,474.99
4,9/5/2018,1337,8:15,"3,451.00"
5.98,9/5/2018,1136,Lou's,"3,552.28"
7.89,9/5/2018,1173,Tylers,"5,046.12"
4.23,9/6/2018,1192,8:15,"3,168.99"
8.12,9/6/2018,36,Post Office,281.52
6.9,9/6/2018,2555,ETC,"8,263.74"
6.79,9/6/2018,1641,Passport,"4,878.85"
6.02,9/6/2018,799,Lou's,"2,531.36"
15.65,9/6/2018,636,Cellar,"2,636.57"
7.66,9/6/2018,1103,Tylers,"4,727.27"
5.93,9/6/2018,167,Dean's Den,503.77
14.75,9/7/2018,717,Cellar,"2,988.13"
6.56,9/7/2018,1773,ETC,"5,627.82"
11.1,9/7/2018,30,Post Office,342.66
7.4,9/7/2018,1341,Passport,"3,850.23"
6.57,9/7/2018,345,Lou's,"1,118.20"
8.03,9/7/2018,1150,Tylers,"5,001.51"
4.18,9/7/2018,587,8:15,"1,569.68"
8.29,9/8/2018,2226,Concessions,"8,170.00"
13.76,9/8/2018,1066,Cellar,"4,435.02"
7.48,9/8/2018,342,Passport,"1,094.72"
7.38,9/8/2018,1577,Concessions,"5,619.00"
7.36,9/8/2018,2095,ETC,"6,770.87"
4.32,9/8/2018,397,8:15,"1,112.27"
6.03,9/9/2018,205,Dean's Den,597.35
4.16,9/9/2018,1156,8:15,"3,164.62"
7.32,9/9/2018,2691,ETC,"8,769.48"
8.78,9/9/2018,654,Tylers,"3,134.43"
0,9/9/2018,,Lou's,0
13.97,9/9/2018,887,Cellar,"3,992.60"
7.82,9/10/2018,1204,Tylers,"5,174.11"
4.12,9/10/2018,1525,8:15,"4,088.61"
7.74,9/10/2018,3057,ETC,"10,492.92"
13.92,9/10/2018,532,Cellar,"2,067.89"
7.16,9/10/2018,1656,Passport,"4,962.63"
7.17,9/10/2018,242,Dean's Den,723.97
6.05,9/10/2018,1157,Lou's,"3,528.33"
18.48,9/10/2018,54,Post Office,959.35
0,9/10/2018,,Concessions,0
6.35,9/11/2018,1095,Lou's,"3,440.51"
7.39,9/11/2018,253,Dean's Den,731.05
10.3,9/11/2018,23,Post Office,234.75
7.49,9/11/2018,1238,Tylers,"5,199.95"
17.07,9/11/2018,548,Cellar,"2,632.41"
7.24,9/11/2018,1773,Passport,"5,376.81"
10.8,9/11/2018,4478,ETC,"15,403.86"
4.26,9/11/2018,1434,8:15,"3,841.81"
7.53,9/12/2018,989,Tylers,"4,117.38"
4.55,9/12/2018,44,Concessions,150
4.21,9/12/2018,1127,8:15,"2,965.51"
13.93,9/12/2018,941,Cellar,"4,084.33"
6.91,9/12/2018,1744,Passport,"5,318.12"
10.13,9/12/2018,3868,ETC,"13,286.17"
6.22,9/12/2018,239,Dean's Den,689.8
5.77,9/12/2018,1045,Lou's,"3,299.36"
7.47,9/12/2018,32,Post Office,214.25
6.09,9/13/2018,143,Dean's Den,419.77
7.83,9/13/2018,22,Post Office,185.68
8.27,9/13/2018,672,Tylers,"2,766.33"
4.11,9/13/2018,542,8:15,"1,415.89"
7.94,9/13/2018,1692,ETC,"5,882.85"
8.37,9/13/2018,732,Passport,"2,153.57"
7.52,9/14/2018,1348,ETC,"4,803.13"
7.8,9/14/2018,685,Passport,"1,954.56"
7.81,9/14/2018,571,Tylers,"2,442.75"
3.92,9/14/2018,358,8:15,962.17
9.85,9/14/2018,27,Post Office,255.37
4.36,9/15/2018,523,8:15,"1,399.21"
7.08,9/15/2018,1474,ETC,"5,144.94"
14.22,9/16/2018,972,Cellar,"3,904.77"
7.06,9/16/2018,1925,ETC,"6,656.28"
5.98,9/16/2018,131,Dean's Den,388.79
4.08,9/16/2018,1115,8:15,"3,024.19"
9.01,9/16/2018,611,Tylers,"2,850.63"
8.74,9/17/2018,29,Post Office,260.09
7.63,9/17/2018,992,Tylers,"4,130.27"
4.2,9/17/2018,1181,8:15,"3,141.59"
5.98,9/17/2018,956,Lou's,"3,021.56"
13.97,9/17/2018,468,Cellar,"1,796.72"
7.16,9/17/2018,1514,Passport,"4,514.91"
7.42,9/17/2018,2092,ETC,"7,198.65"
6.36,9/17/2018,157,Dean's Den,477.09
14.83,9/18/2018,629,Cellar,"2,856.95"
7.56,9/18/2018,1885,Passport,"5,597.17"
6.81,9/18/2018,2566,ETC,"8,617.50"
4.87,9/18/2018,159,Dean's Den,462.33
8.65,9/18/2018,32,Post Office,241.5
6.17,9/18/2018,1243,Lou's,"3,764.97"
7.5,9/18/2018,1246,Tylers,"5,069.85"
4.27,9/18/2018,1688,8:15,"4,504.36"
8.53,9/19/2018,39,Post Office,296.38
6.8,9/19/2018,2422,ETC,"7,960.88"
7.36,9/19/2018,1875,Passport,"5,558.43"
4.1,9/19/2018,1724,8:15,"4,555.63"
5.78,9/19/2018,1212,Lou's,"3,699.79"
15.86,9/19/2018,773,Cellar,"3,649.05"
7.71,9/19/2018,1220,Tylers,"5,187.47"
6.14,9/19/2018,185,Dean's Den,546.5
5.5,9/20/2018,230,Dean's Den,665.08
18.9,9/20/2018,26,Post Office,434.65
7.21,9/20/2018,1739,Passport,"5,236.94"
6.78,9/20/2018,2534,ETC,"8,179.66"
6.14,9/20/2018,966,Lou's,"2,984.71"
14.97,9/20/2018,670,Cellar,"2,635.25"
7.53,9/20/2018,1218,Tylers,"5,165.18"
4.13,9/20/2018,1273,8:15,"3,407.52"
4.14,9/21/2018,685,8:15,"1,783.09"
5.98,9/21/2018,313,Lou's,"1,000.99"
7.76,9/21/2018,1573,Passport,"4,524.35"
17.06,9/21/2018,633,Cellar,"2,812.39"
7.74,9/21/2018,1024,Tylers,"4,242.83"
6.81,9/21/2018,33,Post Office,203.18
6.77,9/21/2018,1885,ETC,"6,141.97"
4.28,9/22/2018,419,8:15,"1,144.55"
7.8,9/22/2018,441,Passport,"1,335.61"
7.17,9/22/2018,1719,ETC,"5,807.04"
14.77,9/22/2018,983,Cellar,"3,838.72"
8.71,9/23/2018,676,Tylers,"3,063.59"
4.25,9/23/2018,1473,8:15,"3,964.88"
5.72,9/23/2018,112,Concessions,349
14.33,9/23/2018,855,Cellar,"3,514.98"
7.66,9/23/2018,2678,ETC,"8,488.28"
6.22,9/23/2018,218,Dean's Den,609.28
0,9/23/2018,,Lou's,0
5.81,9/24/2018,1209,Lou's,"3,628.78"
7.02,9/24/2018,288,Dean's Den,863.28
7.37,9/24/2018,39,Post Office,262.41
7.49,9/24/2018,1241,Tylers,"5,137.93"
7.31,9/24/2018,1860,Passport,"5,603.95"
14.51,9/24/2018,505,Cellar,"1,867.96"
4.18,9/24/2018,1824,8:15,"4,890.79"
6.71,9/24/2018,2798,ETC,"8,977.58"
7.21,9/25/2018,1945,Passport,"5,725.09"
6.66,9/25/2018,2820,ETC,"9,052.61"
7.67,9/25/2018,1277,Tylers,"5,314.18"
4.16,9/25/2018,1855,8:15,"4,916.08"
16.38,9/25/2018,601,Cellar,"2,608.09"
6.62,9/25/2018,299,Dean's Den,906.32
5.77,9/25/2018,1124,Lou's,"3,383.26"
13.78,9/25/2018,32,Post Office,423.72
5.6,9/26/2018,1152,Lou's,"3,433.17"
10.01,9/26/2018,33,Post Office,319.2
6.65,9/26/2018,2714,ETC,"8,929.86"
7.66,9/26/2018,1250,Tylers,"5,201.65"
13.59,9/26/2018,569,Cellar,"2,733.59"
4.24,9/26/2018,1871,8:15,"4,922.64"
6.49,9/26/2018,310,Dean's Den,953.18
6.96,9/26/2018,1823,Passport,"5,366.19"
7.2,9/27/2018,2667,ETC,"8,948.33"
0,9/27/2018,0,Concessions,0
7.07,9/27/2018,1787,Passport,"5,207.85"
5.95,9/27/2018,157,Dean's Den,476.39
16.14,9/27/2018,733,Cellar,"3,063.38"
12.05,9/27/2018,36,Post Office,407.02
5.76,9/27/2018,904,Lou's,"2,732.45"
7.36,9/27/2018,1206,Tylers,"4,936.99"
4.28,9/27/2018,1466,8:15,"3,898.60"
0,9/27/2018,,Concessions,0
7.68,9/28/2018,22,Post Office,159.73
7.64,9/28/2018,957,Tylers,"3,966.11"
4.34,9/28/2018,646,8:15,"1,716.67"
7.33,9/28/2018,1426,Passport,"4,051.80"
7.04,9/28/2018,2013,ETC,"6,761.88"
15.59,9/28/2018,842,Cellar,"3,425.56"
6.05,9/28/2018,281,Lou's,922.94
15.86,9/29/2018,394,Cellar,"1,702.29"
7.29,9/29/2018,3264,Concessions,"10,934.00"
7.6,9/29/2018,1832,ETC,"6,225.95"
7.18,9/29/2018,2926,Concessions,"9,753.00"
4.52,9/29/2018,391,8:15,"1,092.01"
7.93,9/29/2018,500,Passport,"1,382.98"
0,9/30/2018,,Lou's,0
8.34,9/30/2018,714,Tylers,"3,161.23"
4.29,9/30/2018,1455,8:15,"3,943.23"
13.86,9/30/2018,785,Cellar,"3,009.30"
7.55,9/30/2018,2582,ETC,"8,336.29"
5,9/30/2018,71,Concessions,230
6.41,9/30/2018,219,Dean's Den,673.16
14.35,10/1/2018,465,Cellar,"1,702.89"
6.48,10/1/2018,250,Dean's Den,764.8
0,10/1/2018,,Concessions,0
7.21,10/1/2018,52,Post Office,322.71
7.26,10/1/2018,1773,Passport,"5,208.94"
5.98,10/1/2018,1162,Lou's,"3,559.80"
6.58,10/1/2018,2944,ETC,"9,721.80"
4.22,10/1/2018,1946,8:15,"5,212.54"
7.39,10/1/2018,1315,Tylers,"5,435.51"
12.39,10/2/2018,19,Post Office,234.97
7.37,10/2/2018,2109,Passport,"6,121.94"
5.89,10/2/2018,1249,Lou's,"3,849.67"
6.55,10/2/2018,2758,ETC,"8,848.24"
4.14,10/2/2018,1856,8:15,"4,871.35"
16.09,10/2/2018,542,Cellar,"2,265.89"
6.34,10/2/2018,311,Dean's Den,913.05
7.59,10/2/2018,1286,Tylers,"5,381.55"
6.36,10/3/2018,300,Dean's Den,922.47
5.75,10/3/2018,1146,Lou's,"3,596.68"
8.19,10/3/2018,28,Post Office,211.26
7.73,10/3/2018,1224,Tylers,"5,185.40"
4.13,10/3/2018,1841,8:15,"4,903.90"
16.3,10/3/2018,966,Cellar,"4,364.45"
6.95,10/3/2018,2770,ETC,"9,183.42"
7.03,10/3/2018,1956,Passport,"5,600.63"
4.38,10/4/2018,1595,8:15,"4,296.47"
7.46,10/4/2018,1367,Tylers,"5,678.33"
5.05,10/4/2018,35,Concessions,111
7.19,10/4/2018,1903,Passport,"5,403.19"
14.9,10/4/2018,726,Cellar,"2,957.92"
6.38,10/4/2018,285,Dean's Den,899.06
5.92,10/4/2018,947,Lou's,"3,085.82"
10.11,10/4/2018,27,Post Office,271.96
6.69,10/4/2018,2670,ETC,"8,773.27"
5.93,10/5/2018,427,Lou's,"1,327.29"
7.7,10/5/2018,1049,Tylers,"4,396.97"
4.38,10/5/2018,851,8:15,"2,245.06"
7.54,10/5/2018,1529,Passport,"4,573.46"
7.35,10/5/2018,2455,ETC,"7,943.73"
6.13,10/5/2018,52,Post Office,256.51
14.96,10/5/2018,815,Cellar,"3,337.02"
7.64,10/6/2018,495,Passport,"1,340.04"
4.34,10/6/2018,448,8:15,"1,188.48"
6.63,10/6/2018,2528,Concessions,"8,171.00"
13.62,10/6/2018,944,Cellar,"3,844.20"
7.57,10/6/2018,1888,ETC,"6,295.02"
6.82,10/6/2018,2031,Concessions,"6,659.00"
14.2,10/7/2018,717,Cellar,"3,025.21"
8.65,10/7/2018,661,Tylers,"3,023.08"
6.35,10/7/2018,310,Dean's Den,907.72
7.47,10/7/2018,2557,ETC,"8,258.47"
4.21,10/7/2018,1541,8:15,"4,165.07"
7.32,10/8/2018,1990,Passport,"6,050.71"
6.81,10/8/2018,2859,ETC,"9,477.79"
14.13,10/8/2018,564,Cellar,"2,161.62"
7.98,10/8/2018,1377,Tylers,"5,781.95"
4.16,10/8/2018,2127,8:15,"5,534.07"
6.44,10/8/2018,289,Dean's Den,882.38
5.76,10/8/2018,1272,Lou's,"3,820.14"
9.33,10/8/2018,33,Post Office,296.84
4.23,10/9/2018,2167,8:15,"5,743.94"
8.4,10/9/2018,43,Post Office,334.93
8.09,10/9/2018,1336,Tylers,"5,877.73"
6.01,10/9/2018,1174,Lou's,"3,652.37"
6.63,10/9/2018,2959,ETC,"9,525.06"
15.71,10/9/2018,624,Cellar,"2,622.08"
7.1,10/9/2018,2058,Passport,"5,885.56"
5.65,10/9/2018,288,Dean's Den,835.86
15.75,10/10/2018,914,Cellar,"3,922.78"
7.2,10/10/2018,1952,Passport,"5,765.47"
6.92,10/10/2018,330,Dean's Den,"1,052.09"
6.65,10/10/2018,2875,ETC,"9,473.00"
10.36,10/10/2018,40,Post Office,402.39
8,10/10/2018,1300,Tylers,"5,426.65"
6.26,10/10/2018,1173,Lou's,"3,730.26"
4.2,10/10/2018,1912,8:15,"5,081.35"
8.24,10/11/2018,78,Post Office,203.92
7.69,10/11/2018,1180,Tylers,"4,778.53"
15.96,10/11/2018,639,Cellar,"2,804.91"
4.34,10/11/2018,1357,8:15,"3,595.79"
7.34,10/11/2018,1751,Passport,"5,099.70"
6.91,10/11/2018,2303,ETC,"7,824.81"
6.55,10/11/2018,174,Dean's Den,556.58
5.89,10/11/2018,778,Lou's,"2,461.23"
8.46,10/12/2018,1981,ETC,"6,554.99"
8.12,10/12/2018,18,Post Office,152.7
6.47,10/12/2018,217,Lou's,730.75
4.32,10/12/2018,537,8:15,"1,382.44"
8.26,10/12/2018,1106,Tylers,"4,531.73"
7.35,10/12/2018,1283,Passport,"3,804.66"
6,10/14/2018,129,Concessions,402
4.81,10/15/2018,278,8:15,744.46
9.16,10/15/2018,1224,Tylers,"4,931.71"
10.12,10/15/2018,451,ETC,"1,512.09"
12,10/15/2018,14,Post Office,167.94
8.61,10/16/2018,1314,Tylers,"5,297.45"
16.33,10/16/2018,21,Post Office,294.01
4.56,10/16/2018,483,8:15,"1,291.17"
0,10/16/2018,4,Cellar,0
9.05,10/16/2018,2256,ETC,"7,708.35"
7.9,10/17/2018,1272,Tylers,"5,252.53"
16.5,10/17/2018,812,Cellar,"4,175.54"
7.22,10/17/2018,1780,Passport,"5,205.76"
6.28,10/17/2018,1204,Lou's,"3,910.90"
6.11,10/17/2018,354,Dean's Den,"1,037.67"
4.9,10/17/2018,39,Post Office,179.51
4.15,10/17/2018,1787,8:15,"4,683.00"
