STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/13/2018,3.13,,0,0,2,36,43,30,,140,150,8.1,8.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/14/2018,4.92,,0.15,0,1.2,36,52,30,,80,70,13,17,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/15/2018,6.26,,0.24,0,0,52,56,51,,10,360,15,18.1,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/16/2018,8.5,,0.01,0,0,50,51,39,,230,310,16.1,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/17/2018,8.05,,0,0,0,44,59,32,,10,250,16.1,23,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/18/2018,5.14,,0,0,0,41,49,27,,350,350,17,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/19/2018,3.58,,0,0,0,36,51,25,,190,180,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/20/2018,6.93,,0.36,0,0,42,66,33,,130,120,23.9,31.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/21/2018,13.87,,0.09,0,0,63,68,52,,170,190,29.1,38.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/22/2018,12.08,,0,0,0,52,56,37,,290,300,25.1,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/23/2018,4.7,,0,0,0,40,51,28,,200,180,12.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/24/2018,7.38,,0,0,0,44,51,29,,300,310,18.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/25/2018,1.34,,0,0,0,36,45,27,,70,70,8.9,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/26/2018,1.12,,0,0,0,35,50,26,,50,70,6.9,8.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/27/2018,4.92,,0.04,0,0,37,53,26,,100,120,13,16.1,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/28/2018,8.28,,1.15,0,0,54,65,46,,180,190,19.9,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/29/2018,8.5,,0,0,0,56,65,42,,290,230,14.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/30/2018,3.8,,0,0,0,46,53,40,,350,190,12.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/31/2018,6.04,,0.18,0,0,47,64,41,,200,200,18.1,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/1/2019,12.3,,0,0,0,63,68,47,,210,210,23.9,34,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/2/2019,4.03,,0.02,0,0,46,49,40,,140,140,13,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/3/2019,4.7,,0.16,0,0,47,53,39,,20,230,12.1,14.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/4/2019,5.59,,0.1,0,0,44,50,40,,120,120,32,36.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/5/2019,9.17,,0.05,0,0,51,59,41,,310,320,25.9,32,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/6/2019,8.72,,0,0,0,51,64,37,,290,300,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/7/2019,7.61,,0,0,0,42,45,37,,170,30,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/8/2019,9.62,,0,0,0,48,64,42,,270,230,18.1,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/9/2019,14.54,,0,0,0,51,58,35,,320,310,25.9,34,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/10/2019,13.42,,0,0,0,35,40,27,,310,310,29.1,35.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/11/2019,6.04,,0,0,0,31,41,24,,340,340,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/12/2019,2.91,,0.1,1,0,32,38,28,,50,60,12.1,14.1,1,,,,,1,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/13/2019,11.63,,0.93,0.5,1.2,32,34,30,,360,360,17,23.9,1,,,1,,1,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/14/2019,8.05,,0,0,1.2,31,36,27,,10,10,18.1,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/15/2019,2.01,,0,0,0,34,41,28,,280,290,8.9,12.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/16/2019,4.25,,0,0,0,34,47,25,,360,360,12.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/17/2019,3.36,,0,0,0,36,43,29,,130,100,12.1,14.1,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/18/2019,5.59,,0,0,0,42,53,37,,290,270,12.1,14.1,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/19/2019,8.28,,0,0,0,43,53,39,,130,130,19.9,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/20/2019,15.66,,0.46,0,0,50,59,25,,340,340,31.1,38.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/21/2019,13.87,,0,0,0,24,28,17,,290,300,23.9,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/22/2019,6.04,,0,0,0,23,36,14,,190,10,12.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/23/2019,12.97,,0,0,0,39,61,27,,200,200,29.1,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/24/2019,14.54,,0.56,0,0,59,63,36,,290,250,31.1,42.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/25/2019,6.71,,0,0,0,38,47,26,,270,270,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/26/2019,2.46,,0,0,0,33,47,21,,180,190,13,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/27/2019,5.59,,0,0,0,37,54,23,,220,220,18.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/28/2019,7.61,,0,0,0,40,44,27,,40,10,14.1,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/29/2019,8.95,,0.24,0,0,36,49,27,,310,300,23.9,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/30/2019,13.65,,0,0,0,33,42,19,,240,250,31.1,42.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",1/31/2019,4.47,,0,0,0,22,32,13,,260,250,15,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/1/2019,4.7,,0.04,0,0,26,33,20,,40,20,14.1,17,,,,,1,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/2/2019,2.46,,0,0,0,29,46,18,,190,30,8.9,12.1,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/3/2019,2.68,,0,0,0,42,64,28,,50,80,8.9,11,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/4/2019,3.36,,0,0,0,49,67,35,,360,360,8.9,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/5/2019,2.91,,0,0,0,52,75,35,,30,360,13,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/6/2019,6.93,,0.01,0,0,60,73,46,,140,180,17,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/7/2019,4.92,,0,0,0,61,65,52,,140,150,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/8/2019,12.3,,0,0,0,60,72,44,,260,270,30,38,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/9/2019,8.5,,0,0,0,39,44,24,,340,350,19.9,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/10/2019,2.91,,0.09,0,0,31,44,20,,190,210,10.1,12.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/11/2019,5.37,,0.19,0,0,38,40,35,,50,50,14.1,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/12/2019,5.59,,0.97,0,0,39,44,36,,300,300,16.1,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/13/2019,13.2,,0,0,0,45,54,34,,250,250,29.1,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/14/2019,5.82,,0,0,0,44,58,28,,170,190,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/15/2019,12.53,,0,0,0,55,66,49,,200,210,23,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/16/2019,7.38,,0.17,0,0,47,59,30,,30,360,21.9,25.1,1,,,1,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/17/2019,5.37,,0.31,0,0,34,41,27,,180,180,13,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/18/2019,11.41,,0.31,0,0,45,58,39,,350,270,23,28,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/19/2019,6.26,,0,0,0,39,46,31,,10,30,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/20/2019,7.61,,0.46,0.1,0,35,37,31,,320,310,15,19,1,,,,,1,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/21/2019,5.14,,0,0,0,42,56,35,,240,230,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/22/2019,2.46,,0.36,0,0,47,48,42,,70,70,8.9,11,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/23/2019,5.82,,0.64,0,0,42,42,39,,70,70,13,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/24/2019,12.53,,0.13,0,0,45,62,39,,270,310,29.1,40.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/25/2019,14.76,,0,0,0,50,57,38,,270,300,30,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/26/2019,6.49,,0,0,0,47,63,30,,220,250,16.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/27/2019,7.61,,0.01,0,0,41,48,33,,140,60,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2/28/2019,9.62,,0,0,0,46,55,39,,30,20,19.9,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/1/2019,8.28,,0.86,0,0,39,40,36,,50,50,13,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/2/2019,5.59,,0,0,0,39,50,35,,340,350,13,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/3/2019,6.49,,0.72,0,0,43,48,40,,350,120,16.1,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/4/2019,10.74,,0.01,0,0,41,48,35,,340,340,21.9,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/5/2019,8.05,,0,0,0,36,44,26,,330,320,23.9,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/6/2019,8.95,,0,0,0,32,38,23,,280,280,18.1,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/7/2019,4.92,,0,0,0,33,46,21,,290,280,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/8/2019,3.8,,0.04,0,0,38,46,30,,200,190,14.1,18.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/9/2019,6.26,,0.07,0,0,38,42,35,,40,40,12.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/10/2019,8.72,,0.21,0,0,47,63,40,,220,210,23.9,35.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/11/2019,7.83,,0,0,0,58,63,45,,310,300,15,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/12/2019,7.16,,0,0,0,49,58,35,,310,310,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/13/2019,6.26,,0,0,0,45,63,28,,180,190,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/14/2019,12.97,,0,0,0,58,77,45,,210,210,25.9,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/15/2019,17,,0.03,0,0,67,76,63,,210,200,28,35.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/16/2019,10.07,,0,0,0,57,63,42,,310,310,23,28,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/17/2019,4.92,,0,0,0,45,56,32,,280,280,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/18/2019,5.82,,0.08,0,0,42,53,32,,360,360,21,23.9,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/19/2019,4.92,,0,0,0,40,54,26,,30,310,14.1,19.9,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/20/2019,4.92,,0.13,0,0,43,57,30,,70,,13,,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/21/2019,12.3,,1.39,0,0,47,59,44,,300,300,25.9,35.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/22/2019,13.65,,0.01,0,0,50,58,42,,310,310,38,53,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/23/2019,10.07,,0,0,0,48,61,34,,300,290,23.9,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/24/2019,7.61,,0,0,0,49,71,28,,230,220,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/25/2019,6.93,,0.29,0,0,59,70,46,,80,90,16.1,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/26/2019,12.08,,0,0,0,48,54,34,,20,10,21.9,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/27/2019,6.26,,0,0,0,42,56,29,,150,60,13,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/28/2019,6.26,,0,0,0,46,65,30,,190,200,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/29/2019,7.16,,0,0,0,59,77,45,,220,220,13,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/30/2019,11.86,,0,0,0,64,77,52,,190,190,28,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",3/31/2019,14.76,,0.02,0,0,62,65,43,,320,350,23.9,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/1/2019,9.17,,0,0,0,43,53,31,,360,360,23,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/2/2019,7.61,,0.06,0,0,40,46,30,,360,330,17,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/3/2019,9.17,,0,0,0,49,70,31,,220,260,21,30,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/4/2019,6.26,,0,0,0,57,71,42,,130,130,15,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/5/2019,5.82,,0.56,0,0,52,55,48,,70,70,19.9,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/6/2019,4.25,,0.01,0,0,54,67,48,,350,30,12.1,16.1,1,1,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/7/2019,6.49,,0,0,0,62,75,52,,170,160,15,23,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/8/2019,10.96,,0.61,0,0,69,83,58,,280,290,25.1,36,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/9/2019,7.38,,0.05,0,0,68,76,62,,230,330,15,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/10/2019,6.04,,0,0,0,65,76,49,,110,100,16.1,19.9,,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/11/2019,5.82,,0,0,0,60,75,45,,120,130,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/12/2019,10.51,,0.02,0,0,64,75,56,,180,170,21.9,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/13/2019,5.14,,0.47,0,0,66,71,61,,320,180,17,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/14/2019,12.3,,0.05,0,0,70,79,64,,190,190,28,34,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/15/2019,18.12,,0.19,0,0,67,74,48,,240,250,35.1,46.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/16/2019,8.72,,0,0,0,55,71,43,,220,220,18.1,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/17/2019,7.61,,0,0,0,65,85,50,,100,110,19.9,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/18/2019,10.74,,0,0,0,65,83,52,,180,180,25.9,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/19/2019,14.09,,0.17,0,0,71,76,65,,190,180,29.1,36.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/20/2019,13.65,,0.06,0,0,66,70,55,,210,180,28,34,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/21/2019,4.92,,0,0,0,58,69,46,,230,230,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/22/2019,8.72,,0,0,0,63,74,54,,330,320,19.9,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/23/2019,8.05,,0,0,0,67,83,51,,190,200,18.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/24/2019,8.5,,0,0,0,74,85,62,,310,300,19.9,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/25/2019,4.92,,0,0,0,70,82,60,,100,60,10.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/26/2019,11.63,,0.83,0,0,66,80,56,,280,270,29.1,38,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/27/2019,10.96,,0,0,0,61,74,50,,250,240,25.1,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/28/2019,12.53,,0,0,0,67,83,53,,20,20,25.9,34,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/29/2019,7.61,,0,0,0,56,60,50,,20,30,17,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",4/30/2019,7.16,,0,0,0,67,87,53,,260,260,13,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/1/2019,6.93,,0,0,0,72,88,63,,180,180,18.1,21.9,1,1,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/2/2019,10.74,,0,0,0,77,88,68,,200,190,21,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/3/2019,10.51,,0,0,0,75,86,64,,190,190,19.9,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/4/2019,7.16,,0.11,0,0,76,87,68,,240,240,16.1,19,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/5/2019,8.95,,1.59,0,0,71,79,60,,10,330,21.9,29.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/6/2019,6.49,,0,0,0,64,75,57,,360,350,17,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/7/2019,6.93,,0,0,0,67,80,57,,180,180,16.1,19,,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/8/2019,6.26,,0.22,0,0,69,82,62,,210,260,17,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/9/2019,8.95,,0,0,0,71,82,65,,140,130,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/10/2019,10.07,,0,0,0,72,82,64,,220,210,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/11/2019,6.49,,0.64,0,0,70,77,65,,50,60,15,19,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/12/2019,9.62,,0.26,0,0,68,76,56,,240,230,18.1,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/13/2019,5.82,,0.54,0,0,57,65,52,,40,20,14.1,18.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/14/2019,8.28,,0.04,0,0,58,66,51,,330,350,25.1,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/15/2019,6.26,,0,0,0,60,73,44,,300,310,14.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/16/2019,7.83,,0,0,0,67,80,54,,250,250,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/17/2019,7.61,,0.23,0,0,70,85,57,,260,270,23,28,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/18/2019,4.7,,0,0,0,75,88,64,,130,130,15,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/19/2019,8.72,,0,0,0,77,92,67,,190,220,19.9,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/20/2019,10.74,,0,0,0,79,90,69,,270,220,23.9,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/21/2019,7.61,,0,0,0,72,79,57,,20,350,17,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/22/2019,5.82,,0,0,0,65,77,54,,150,100,14.1,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/23/2019,11.41,,0,0,0,71,87,58,,220,230,21.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/24/2019,8.28,,0,0,0,83,90,67,,330,320,16.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/25/2019,8.28,,0,0,0,76,87,65,,120,140,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/26/2019,6.04,,0.31,0,0,80,93,70,,330,340,23,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/27/2019,5.82,,0.11,0,0,78,87,68,,360,10,18.1,19.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/28/2019,7.83,,0,0,0,78,93,68,,220,240,21,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/29/2019,11.18,,0,0,0,84,95,71,,230,240,23,28,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/30/2019,10.29,,0.01,0,0,83,94,70,,240,230,23.9,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",5/31/2019,6.26,,1.77,0,0,78,86,64,,350,10,31.1,36,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/1/2019,4.47,,0.29,0,0,71,83,63,,40,30,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/2/2019,6.49,,0,0,0,75,87,62,,10,10,18.1,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/3/2019,10.07,,0,0,0,72,79,56,,350,300,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/4/2019,4.92,,0,0,0,66,79,52,,230,220,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/5/2019,11.86,,0.33,0,0,72,86,64,,250,260,38,49,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/6/2019,7.61,,0,0,0,78,89,71,,280,280,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/7/2019,6.04,,1.69,0,0,73,75,69,,50,50,14.1,18.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/8/2019,8.95,,0.5,0,0,72,77,68,,50,60,16.1,23.9,1,,,,,,,
