Date,Location,Check_Ave,Sales,Item_Count,Year
4/3,Cellar,17.19,"6,320.33",1392,1819
4/3,Passport,7.12,"6,015.86",2250,1819
4/3,ETC,6.8,"10,698.35",3268,1819
4/3,Dean's Den,6.39,"1,129.87",394,1819
4/3,Tylers,8.2,"5,408.53",1261,1819
4/3,Post Office,10.1,282.15,31,1819
4/3,Lou's,6.35,"5,041.42",1648,1819
4/3,8:15,4.4,"6,200.89",2279,1819
4/3,Concessions,6.08,310,99,1819
4/4,Post Office,60.17,"2,104.86",40,1819
4/4,Passport,7.24,"5,559.91",2057,1819
4/4,Lou's,5.96,"4,039.68",1369,1819
4/4,8:15,4.47,"4,779.45",1758,1819
4/4,Cellar,17.32,"3,129.51",712,1819
4/4,ETC,7.04,"10,639.53",3270,1819
4/4,Tylers,7.43,"4,274.39",999,1819
4/4,Dean's Den,6.58,959.29,307,1819
4/5,ETC,8.38,"10,076.15",2994,1819
4/5,Passport,7.04,"3,338.00",1280,1819
4/5,Post Office,9.01,197.65,22,1819
4/5,8:15,4.56,"1,880.77",700,1819
4/5,Lou's,7.18,"1,172.20",368,1819
4/5,Cellar,17.67,"5,271.85",1195,1819
4/5,Tylers,8.18,"3,606.53",816,1819
4/6,8:15,5.17,633.13,215,1819
4/6,Passport,8.29,"1,031.27",390,1819
4/6,ETC,8.21,"7,006.38",2098,1819
4/6,Concessions,9.05,"1,539.00",443,1819
4/7,Dean's Den,7.19,940.78,321,1819
4/7,Cellar,17.07,"3,692.65",901,1819
4/7,Tylers,9.02,"2,364.79",512,1819
4/7,8:15,4.46,"4,401.13",1623,1819
4/7,ETC,8.12,"10,779.51",3162,1819
4/8,Tylers,8.04,"5,469.87",1255,1819
4/8,8:15,4.41,"5,771.17",2114,1819
4/8,ETC,7.44,"10,647.63",3187,1819
4/8,Passport,7.24,"5,591.43",1966,1819
4/8,Lou's,6.05,"5,715.59",1905,1819
4/8,Cellar,15.65,"2,414.24",600,1819
4/8,Dean's Den,5.4,792.83,283,1819
4/8,Post Office,7.62,318.79,48,1819
4/9,Lou's,6.03,"4,432.69",1492,1819
4/9,Dean's Den,6.62,"1,072.51",346,1819
4/9,Post Office,9.89,434.43,44,1819
4/9,Tylers,7.62,"5,252.29",1221,1819
4/9,8:15,4.26,"5,708.29",2108,1819
4/9,Cellar,18.81,"3,727.10",828,1819
4/9,Passport,7.05,"5,665.96",2038,1819
4/9,ETC,7.76,"12,444.09",3684,1819
4/10,Passport,7.03,"5,520.01",2080,1819
4/10,Tylers,8.04,"4,738.45",1142,1819
4/10,Cellar,19.28,"5,968.82",1292,1819
4/10,Lou's,6.22,"4,662.64",1491,1819
4/10,Dean's Den,5.83,859.65,293,1819
4/10,ETC,7.86,"11,344.72",3378,1819
4/10,Post Office,20.83,769.43,40,1819
4/10,8:15,4.36,"5,515.44",2057,1819
4/11,Lou's,6.01,"3,354.43",1080,1819
4/11,Cellar,17.08,"3,557.31",764,1819
4/11,Passport,7.41,"5,598.38",2033,1819
4/11,ETC,11.24,"17,204.31",5073,1819
4/11,8:15,4.49,"4,403.39",1624,1819
4/11,Tylers,7.39,"3,969.33",994,1819
4/11,Post Office,8.82,343.99,42,1819
4/11,Dean's Den,7.03,821.26,278,1819
4/12,Concessions,4.68,304,96,1819
4/12,Passport,7.46,"3,326.27",1229,1819
4/12,ETC,11.17,"12,812.67",3647,1819
4/12,Cellar,16.84,"2,604.06",612,1819
4/12,Tylers,7.21,"3,364.39",832,1819
4/12,Lou's,6.43,755.17,244,1819
4/12,Post Office,10.46,470,53,1819
4/12,8:15,4.68,"1,679.98",631,1819
4/13,8:15,4.61,909.37,323,1819
4/13,Cellar,15.38,"2,338.98",617,1819
4/13,ETC,8.65,"6,509.00",1818,1819
4/13,Passport,8.17,"1,147.98",421,1819
4/14,Cellar,16.75,"2,516.02",659,1819
4/14,ETC,8.46,"8,531.14",2462,1819
4/14,Dean's Den,6.92,835.78,305,1819
4/14,Tylers,9.07,"2,234.62",503,1819
4/14,8:15,4.51,"3,454.88",1257,1819
4/15,Post Office,7.46,737.29,123,1819
4/15,Lou's,5.96,"4,890.74",1627,1819
4/15,8:15,4.24,"5,767.29",2222,1819
4/15,ETC,7.94,"10,746.11",3179,1819
4/15,Cellar,17.81,"3,117.75",692,1819
4/15,Tylers,7.94,"4,170.37",999,1819
4/15,Dean's Den,6.28,758.18,254,1819
4/15,Passport,7.41,"5,512.42",1927,1819
4/16,Cellar,20.37,"3,441.48",764,1819
4/16,Dean's Den,5.94,835.74,278,1819
4/16,Post Office,15.42,877.33,62,1819
4/16,ETC,7.2,"10,242.90",3120,1819
4/16,Passport,7.38,"4,738.03",1764,1819
4/16,Lou's,6.19,"5,075.96",1666,1819
4/16,Tylers,7.84,"4,866.43",1205,1819
4/16,8:15,4.27,"6,253.55",2441,1819
4/17,Post Office,9.12,263.79,43,1819
4/17,Passport,7.17,"5,911.39",2208,1819
4/17,Lou's,6.07,"3,987.83",1303,1819
4/17,Cellar,18.58,"5,348.05",1069,1819
4/17,ETC,7.7,"10,831.30",3120,1819
4/17,8:15,4.46,"6,108.51",2319,1819
4/17,Dean's Den,6.89,949.1,337,1819
4/17,Tylers,8.08,"5,018.77",1223,1819
4/17,Concessions,6.28,182,58,1819
4/18,Dean's Den,6.52,709.6,237,1819
4/18,8:15,4.58,"4,993.64",1875,1819
4/18,Passport,7.47,"5,770.93",2117,1819
4/18,ETC,7.82,"11,544.26",3423,1819
4/18,Post Office,13,479.22,45,1819
4/18,Lou's,6.09,"3,570.83",1136,1819
4/18,Cellar,22.95,"4,411.78",923,1819
4/18,Tylers,8.08,"4,478.60",1115,1819
4/19,Tylers,8.17,"3,318.59",826,1819
4/19,8:15,4.57,"1,917.20",708,1819
4/19,Cellar,18.09,"3,605.48",838,1819
4/19,Concessions,6.92,609,192,1819
4/19,ETC,9.29,"9,660.61",2639,1819
4/19,Passport,7.62,"4,184.21",1599,1819
4/19,Post Office,10.35,236.31,26,1819
4/19,Lou's,7.11,"1,156.58",351,1819
4/20,Concessions,5.96,"1,263.00",399,1819
4/20,Concessions,7.62,"2,004.00",588,1819
4/20,Passport,8.3,"1,686.02",624,1819
4/20,Cellar,18.78,"2,832.66",582,1819
4/20,8:15,4.85,"1,264.18",452,1819
4/20,ETC,8.39,"7,124.36",2038,1819
4/21,Tylers,8.89,"1,847.09",412,1819
4/21,8:15,4.33,"4,097.29",1505,1819
4/21,ETC,9.34,"9,522.78",2708,1819
4/21,Concessions,5.63,557,176,1819
4/21,Cellar,16.35,"2,652.99",668,1819
4/21,Dean's Den,6.37,704.28,231,1819
4/22,Lou's,6.24,"5,014.94",1593,1819
4/22,Post Office,8.87,309.28,39,1819
4/22,ETC,8.26,"11,019.65",3215,1819
4/22,8:15,4.3,"6,167.45",2385,1819
4/22,Passport,7.21,"5,328.65",1848,1819
4/22,Tylers,7.84,"4,046.38",988,1819
4/22,Dean's Den,7.34,679.99,220,1819
4/22,Cellar,19.43,"2,985.81",706,1819
4/23,Passport,7.08,"4,983.23",1852,1819
4/23,Cellar,19.85,"3,204.92",667,1819
4/23,ETC,7.02,"9,056.18",2761,1819
4/23,8:15,4.31,"5,889.56",2229,1819
4/23,Tylers,7.76,"4,058.06",994,1819
4/23,Dean's Den,5.62,605.42,202,1819
4/23,Lou's,6.02,"3,579.77",1179,1819
4/23,Post Office,6.98,272.01,42,1819
4/24,Concessions,5.57,379,119,1819
4/24,8:15,4.33,"5,840.12",2192,1819
4/24,ETC,8.4,"11,003.52",3153,1819
4/24,Cellar,18.5,"6,089.59",1153,1819
4/24,Passport,7.18,"5,571.52",2036,1819
4/24,Tylers,7.67,"4,193.43",1031,1819
4/24,Post Office,13.62,435.23,32,1819
4/24,Lou's,5.94,"4,133.89",1335,1819
4/24,Dean's Den,6.14,655.52,223,1819
4/25,Cellar,20.65,"3,651.09",746,1819
4/25,Passport,7.52,"5,216.52",1923,1819
4/25,ETC,10.04,"12,379.74",3550,1819
4/25,Dean's Den,5.99,800.48,262,1819
4/25,Post Office,22.25,577.84,33,1819
4/25,8:15,4.5,"4,640.14",1779,1819
4/25,Lou's,6.24,"3,154.37",1010,1819
4/25,Tylers,7.37,"3,529.37",896,1819
4/26,Post Office,32.44,616.27,19,1819
4/26,Tylers,7.97,"2,752.23",712,1819
4/26,Lou's,6.65,"1,194.10",375,1819
4/26,8:15,4.63,"2,464.51",943,1819
4/26,Cellar,19.28,"2,684.51",568,1819
4/26,Passport,7.49,"3,497.21",1302,1819
4/26,ETC,8.2,"7,829.37",2334,1819
4/27,ETC,8.18,"8,173.66",2401,1819
4/27,Cellar,15.58,"3,026.66",729,1819
4/27,Passport,7.52,"1,980.83",770,1819
4/27,8:15,4.77,"2,627.95",1031,1819
4/28,ETC,7.92,"9,170.86",2732,1819
4/28,8:15,4.55,"5,098.54",1957,1819
4/28,Dean's Den,6.53,481.01,176,1819
4/28,Cellar,21.63,"2,548.78",606,1819
4/28,Tylers,8.47,"1,803.19",404,1819
4/29,Dean's Den,5.6,540.42,183,1819
4/29,Post Office,13.05,468.08,55,1819
4/29,ETC,9.05,"12,234.82",3467,1819
4/29,Tylers,8.18,"3,772.46",927,1819
4/29,Cellar,18.28,"1,254.37",314,1819
4/29,Passport,7.36,"4,154.26",1599,1819
4/29,Lou's,6.53,"3,013.74",970,1819
4/29,8:15,4.4,"5,752.02",2241,1819
4/30,Tylers,8.11,"3,465.45",859,1819
4/30,8:15,4.33,"5,835.54",2292,1819
4/30,ETC,8.04,"10,198.53",3019,1819
4/30,Cellar,15.42,"1,136.60",321,1819
4/30,Passport,7.63,"3,899.19",1452,1819
4/30,Dean's Den,6.2,560.91,193,1819
4/30,Lou's,6.4,"2,572.60",838,1819
4/30,Post Office,10.58,369.96,39,1819
5/1,Lou's,6.35,"2,367.16",754,1819
5/1,Dean's Den,6.28,605.74,203,1819
5/1,8:15,4.59,"5,391.62",2019,1819
5/1,Post Office,14.14,622.12,46,1819
5/1,Passport,7.32,"3,991.87",1557,1819
5/1,ETC,10.99,"12,767.10",3336,1819
5/1,Cellar,18.02,"1,158.67",291,1819
5/1,Tylers,7.78,"3,326.91",843,1819
5/2,Tylers,8.13,"3,052.72",780,1819
5/2,8:15,4.6,"4,904.93",1845,1819
5/2,Cellar,21.05,"1,096.97",269,1819
5/2,Passport,7.96,"3,943.99",1444,1819
5/2,ETC,12.61,"14,735.54",3892,1819
5/2,Dean's Den,5.98,416.37,140,1819
5/2,Lou's,6.73,"1,927.24",603,1819
5/2,Post Office,25.67,897.47,41,1819
5/3,Lou's,6.37,732,219,1819
5/3,Concessions,5.35,182,59,1819
5/3,Dean's Den,18.35,751.18,189,1819
5/3,Post Office,27.4,"1,911.27",78,1819
5/3,Passport,7.81,"3,083.32",1216,1819
5/3,Tylers,8.58,"3,534.70",901,1819
5/3,8:15,4.75,"2,194.59",844,1819
5/3,ETC,19.23,"21,523.37",5693,1819
5/4,ETC,23.36,"26,666.43",7838,1819
5/4,Passport,8.76,"2,106.51",789,1819
5/4,Concessions,5.57,301,92,1819
5/5,Concessions,4.92,187,60,1819
5/5,ETC,16.12,"5,006.72",1551,1819
5/6,ETC,9.3,"1,350.98",402,1819
5/6,Passport,7.66,"1,133.52",428,1819
5/6,Post Office,16.41,622.85,43,1819
5/6,8:15,5.36,373.82,130,1819
5/7,Concessions,7.09,78,25,1819
5/7,8:15,4.77,282.57,101,1819
5/7,ETC,11.43,"1,555.49",432,1819
5/7,Passport,8.45,"1,013.82",403,1819
5/7,Post Office,10.99,306.8,30,1819
5/8,ETC,10.35,"1,581.24",508,1819
5/8,Post Office,17.94,573.68,34,1819
5/8,8:15,5.04,334.19,116,1819
5/8,Passport,8.07,"1,027.08",410,1819
5/9,Post Office,31.03,"1,022.98",36,1819
5/9,Passport,7.45,"1,189.75",482,1819
5/9,8:15,5.91,486.96,167,1819
5/9,ETC,15.89,"3,311.48",827,1819
5/10,Post Office,14.76,486.64,37,1819
5/10,Passport,7.86,"1,176.68",478,1819
5/10,ETC,15.53,"3,404.24",898,1819
5/10,8:15,5.57,426.11,163,1819
5/11,ETC,16.84,"3,925.24",984,1819
5/12,Concessions,5.81,"2,539.00",855,1819
5/12,ETC,12.32,"2,229.46",693,1819
5/12,Concessions,6.61,"3,399.00",1142,1819
5/13,Tylers,8.6,"1,886.07",509,1819
5/13,8:15,4.99,430.19,166,1819
5/13,ETC,10.85,"1,902.41",528,1819
5/13,Post Office,29.61,946.42,38,1819
5/14,Post Office,26.45,528.28,27,1819
5/14,8:15,4.6,297.74,111,1819
5/14,ETC,6.53,574.65,171,1819
5/14,Tylers,7.66,"1,654.97",427,1819
5/15,8:15,4.64,386.2,152,1819
5/15,Tylers,7.93,"1,623.78",419,1819
5/15,ETC,7.48,497.07,163,1819
5/15,Post Office,39.37,472.2,14,1819
5/16,Concessions,5.87,176,57,1819
5/16,Post Office,17.09,307.14,19,1819
5/16,Tylers,8.67,"1,748.01",496,1819
5/16,ETC,6.7,532.17,154,1819
5/16,8:15,6.03,415.27,118,1819
5/17,Tylers,8.22,"1,507.80",403,1819
5/17,ETC,5.63,367.48,127,1819
5/17,Concessions,4.89,176,57,1819
5/17,8:15,5.12,405.83,155,1819
5/17,Post Office,15.52,217.3,14,1819
5/18,Concessions,6.42,411,130,1819
5/18,Tylers,8.75,472.33,120,1819
5/18,ETC,8.64,444.35,144,1819
5/19,Tylers,10.48,796.84,214,1819
5/19,ETC,11.43,628.06,162,1819
5/20,Post Office,13.57,298.32,24,1819
5/20,Tylers,7.07,549.63,154,1819
5/20,8:15,3.83,263.58,105,1819
5/20,ETC,8.87,"1,458.35",410,1819
5/20,Passport,6.4,614.72,228,1819
5/21,Post Office,20.24,485.57,29,1819
5/21,Tylers,7.04,737.66,202,1819
5/21,ETC,8.05,"1,282.07",372,1819
5/21,8:15,3.98,246.63,101,1819
5/21,Passport,6.91,818.13,334,1819
5/22,Post Office,26.59,398.73,16,1819
5/22,Tylers,7.18,789.1,215,1819
5/22,ETC,7.36,976.13,304,1819
5/22,Passport,6.3,650.48,257,1819
5/22,8:15,4.81,336.29,133,1819
5/23,Post Office,14.49,260.42,18,1819
5/23,8:15,4.9,246.66,92,1819
5/23,Passport,6.37,582.19,208,1819
5/23,ETC,7.5,948.17,282,1819
5/23,Tylers,8.69,527.65,124,1819
5/24,Tylers,6.56,525.73,153,1819
5/24,8:15,4.67,249.74,98,1819
5/24,ETC,6.87,"1,072.77",337,1819
5/24,Post Office,12.61,201.37,18,1819
5/24,Passport,7.26,698.73,260,1819
5/25,ETC,8.22,393,120,1819
5/26,ETC,12.11,652.2,173,1819
5/27,Tylers,8.12,763.1,183,1819
5/28,Cellar,0,0,1,1819
5/28,ETC,8.2,"1,503.60",461,1819
5/28,Passport,6.74,666.81,264,1819
5/28,8:15,4.41,333.65,134,1819
5/28,Tylers,6.78,623.79,179,1819
5/28,Post Office,20.1,481.67,29,1819
5/29,Post Office,11.79,223.77,22,1819
5/29,Tylers,4.08,173.08,72,1819
5/29,Passport,6.52,262.13,95,1819
5/29,8:15,4.84,332.12,133,1819
5/29,ETC,8.91,967.1,267,1819
5/30,Passport,7.34,786.77,278,1819
5/30,ETC,6.98,"1,111.78",350,1819
5/30,8:15,4.33,320.68,123,1819
5/30,Tylers,6.78,823.81,231,1819
5/30,Post Office,8.27,132.24,18,1819
5/31,Post Office,15.05,165.55,11,1819
5/31,8:15,4.61,356.05,144,1819
5/31,Tylers,7.94,994.12,297,1819
5/31,ETC,6.29,961.86,320,1819
5/31,Passport,8.1,913.45,305,1819
6/1,ETC,7.68,943.27,297,1819
6/2,ETC,8.84,871.39,262,1819
6/3,Post Office,6.45,128.93,21,1819
6/3,8:15,5.36,288.39,111,1819
6/3,Passport,6.66,723.32,265,1819
6/3,ETC,6.6,"1,204.58",387,1819
6/3,Tylers,6.7,617.95,175,1819
6/4,8:15,4.46,323.23,124,1819
6/4,Tylers,7.4,906.23,255,1819
6/4,ETC,7.05,"1,161.56",382,1819
6/4,Passport,6.45,810.67,297,1819
6/4,Post Office,15.75,173.3,18,1819
6/5,Post Office,21.57,301.74,17,1819
6/5,Tylers,6.95,846.6,229,1819
6/5,8:15,4.93,350.34,129,1819
6/5,Passport,6.48,703.16,268,1819
6/5,ETC,7.39,"1,261.44",376,1819
6/6,Tylers,6.59,633.88,183,1819
6/6,8:15,4.85,346.83,131,1819
6/6,ETC,7.65,"1,163.67",349,1819
6/6,Post Office,20.91,334.63,17,1819
6/6,Passport,7.27,797.92,279,1819
6/7,Post Office,6.41,32.05,5,1819
6/7,Passport,6.78,466.02,148,1819
6/7,8:15,4.94,241.23,87,1819
6/7,Tylers,7.91,769.56,232,1819
6/7,ETC,7.78,"1,608.52",493,1819
6/8,ETC,7.08,846.9,293,1819
6/8,Tylers,0,0,,1819
6/9,ETC,9.44,489.38,157,1819
6/10,ETC,7.45,"1,452.07",463,1819
6/10,Passport,6.38,721.31,256,1819
6/10,Post Office,36.83,"1,067.81",33,1819
6/10,Tylers,6.68,818.25,246,1819
6/10,8:15,4.28,264.58,99,1819
6/11,Post Office,9.98,238.75,34,1819
6/11,Tylers,7.96,892.78,237,1819
6/11,Passport,6.35,636.4,228,1819
6/11,8:15,4.37,365.85,143,1819
6/11,ETC,7.81,"1,482.57",468,1819
6/12,ETC,7.83,"1,192.53",358,1819
6/12,Passport,6.62,807.78,288,1819
6/12,Tylers,7.24,932.8,268,1819
6/12,8:15,4.2,318.49,126,1819
6/12,Post Office,86.05,"2,408.34",33,1819
6/13,Post Office,13.54,324.41,27,1819
6/13,8:15,4.84,401.17,157,1819
6/13,Passport,7.28,681.35,237,1819
6/13,Tylers,6.19,733.75,213,1819
6/13,ETC,6.47,"1,040.29",346,1819
6/14,Post Office,14.81,236.85,16,1819
6/14,Passport,7.12,778.02,298,1819
6/14,Tylers,8.28,952.38,262,1819
6/14,ETC,8.42,"1,456.04",463,1819
6/14,8:15,5.31,301.96,110,1819
6/15,ETC,9.39,719.87,217,1819
6/16,ETC,10.46,815.22,217,1819
6/17,8:15,4.6,421.94,171,1819
6/17,Tylers,6.58,854.13,258,1819
6/17,ETC,7.51,"1,456.82",441,1819
6/17,Passport,6.59,844,325,1819
6/17,Post Office,26.01,546.03,23,1819
6/18,Post Office,16.75,368.57,27,1819
6/18,Tylers,7.8,"1,072.87",311,1819
6/18,8:15,4.61,442.18,160,1819
6/18,Passport,7.14,853.51,316,1819
6/18,ETC,7.39,"1,272.22",386,1819
6/19,Passport,7.15,805.03,273,1819
6/19,ETC,5.84,921.87,304,1819
6/19,Tylers,7.06,790.71,247,1819
6/19,8:15,5.09,379.21,147,1819
6/19,Post Office,8.74,201.13,24,1819
6/20,Post Office,8.06,177.14,24,1819
6/20,ETC,8.3,"1,616.62",525,1819
6/20,Passport,7.79,738.72,262,1819
6/20,Tylers,7.46,896.58,262,1819
6/20,8:15,5.12,327.66,107,1819
6/21,Passport,7.58,727.92,262,1819
6/21,ETC,8.87,"1,255.02",395,1819
6/21,Tylers,7.69,"1,060.57",304,1819
6/21,Post Office,17.05,221.63,15,1819
6/21,8:15,4.9,326.03,117,1819
6/22,ETC,12.93,"1,133.76",322,1819
6/23,ETC,8.3,585.71,207,1819
6/24,Post Office,11.23,213.44,19,1819
6/24,Passport,6.48,651.54,231,1819
6/24,Tylers,8.34,"1,008.88",287,1819
6/24,8:15,4.66,304.1,116,1819
6/24,ETC,8.05,"1,384.08",432,1819
6/25,Passport,8.09,905.1,331,1819
6/25,ETC,7.13,"1,306.64",401,1819
6/25,8:15,5.05,341.56,125,1819
6/25,Tylers,7.79,942.37,252,1819
6/25,Post Office,6.03,60.15,11,1819
6/26,Post Office,12.82,230.64,20,1819
6/26,ETC,6.35,"1,172.85",382,1819
6/26,8:15,4.39,292.87,115,1819
6/26,Passport,7.19,681.5,252,1819
6/26,Tylers,7.57,"1,167.56",326,1819
6/27,Post Office,8.85,123.87,15,1819
6/27,Tylers,7.91,"1,079.26",298,1819
6/27,Passport,7.22,623.7,230,1819
6/27,8:15,4.72,307.73,113,1819
6/27,ETC,7,"1,160.36",374,1819
6/28,Tylers,8.04,"1,207.93",334,1819
6/28,8:15,4.83,320.76,124,1819
6/28,Passport,7.06,457.9,164,1819
6/28,ETC,7.79,"1,735.53",569,1819
6/28,Post Office,16.14,161.4,10,1819
6/29,ETC,5.98,910.76,314,1819
6/30,ETC,8.35,"1,030.27",316,1819
7/1,Post Office,11.45,274.63,27,1920
7/1,Tylers,7.63,"1,156.04",307,1920
7/1,Passport,7.27,755.92,276,1920
7/1,ETC,7.15,"2,013.12",691,1920
7/1,8:15,4.71,363.07,136,1920
7/2,Passport,6.95,853.51,256,1920
7/2,ETC,7.23,"1,712.53",559,1920
7/2,8:15,4.39,256.02,97,1920
7/2,Tylers,8.2,"1,149.74",306,1920
7/2,Post Office,9.18,165.15,21,1920
7/3,Post Office,9.27,148.27,16,1920
7/3,Tylers,7.3,971.44,267,1920
7/3,ETC,7.71,"1,666.39",549,1920
7/3,8:15,4.73,175.04,68,1920
7/3,Passport,6.47,554.58,210,1920
7/5,8:15,3.97,141.89,55,1920
7/5,Post Office,5.31,36.92,7,1920
7/5,ETC,11.57,"1,532.14",434,1920
7/5,Passport,8.5,393.56,124,1920
7/5,Tylers,6.93,590.01,169,1920
7/6,ETC,9.73,629.95,194,1920
7/7,ETC,10,796.96,212,1920
7/8,8:15,4.8,366.18,137,1920
7/8,Passport,8.22,817.68,289,1920
7/8,ETC,7.89,"1,506.87",459,1920
7/8,Post Office,8.18,196.18,26,1920
7/8,Tylers,7.9,847.29,241,1920
7/9,8:15,5.17,327.59,120,1920
7/9,Tylers,8.07,"1,155.39",321,1920
7/9,ETC,8.64,"1,586.40",461,1920
7/9,Passport,6.7,800.53,306,1920
7/9,Post Office,5.99,95.23,17,1920
7/10,Post Office,16.8,235.04,18,1920
7/10,Tylers,7.63,"1,111.66",338,1920
7/10,Passport,8.12,893.55,301,1920
7/10,8:15,4.39,306.81,111,1920
7/10,ETC,8.67,"1,845.41",554,1920
7/11,Tylers,6.63,"1,002.91",311,1920
7/11,8:15,4.48,477.55,178,1920
7/11,Passport,7.72,897.34,332,1920
7/11,ETC,9.24,"1,740.55",512,1920
7/11,Post Office,12.78,217.09,24,1920
7/12,Post Office,31.71,443.9,16,1920
7/12,Tylers,7.44,"1,055.28",318,1920
7/12,8:15,4.44,350.47,132,1920
7/12,Passport,7.4,469.34,166,1920
7/12,ETC,8.84,"1,572.75",500,1920
7/13,ETC,9.81,"1,123.04",349,1920
7/14,ETC,11.17,912.08,248,1920
7/15,ETC,9.39,"1,906.79",568,1920
7/15,Passport,7.84,"1,095.46",400,1920
7/15,Post Office,10.03,140.27,14,1920
7/15,Tylers,8.16,"1,025.91",277,1920
7/15,8:15,4.48,290.14,109,1920
7/16,Post Office,14.08,197.17,15,1920
7/16,Tylers,7.25,"1,012.33",268,1920
7/16,8:15,4.65,332.11,126,1920
7/16,Passport,7.6,919.47,337,1920
7/16,ETC,7.45,"1,153.90",397,1920
7/17,ETC,8.21,"1,419.87",454,1920
7/17,Passport,7.09,934.83,330,1920
7/17,Post Office,21,377.86,18,1920
7/17,Tylers,7.42,"1,168.29",335,1920
7/17,8:15,4.13,374.86,154,1920
7/18,Post Office,16,223.97,14,1920
7/18,Passport,7.69,923.43,318,1920
7/18,ETC,8.54,"1,350.70",417,1920
7/18,8:15,5.06,506.09,173,1920
7/18,Tylers,6.66,"1,068.43",321,1920
7/19,Post Office,19.83,337.11,21,1920
7/19,ETC,12.1,"1,869.77",525,1920
7/19,Tylers,7.74,"1,057.74",329,1920
7/19,Passport,8.41,896.89,324,1920
7/19,8:15,4.41,358.97,136,1920
7/20,ETC,11.83,872.71,283,1920
7/21,ETC,20.92,"1,733.25",413,1920
7/22,Tylers,8.48,"1,331.00",369,1920
7/22,8:15,4.78,380.89,140,1920
7/22,ETC,10.25,"1,274.55",381,1920
7/22,Post Office,88.15,"1,145.58",15,1920
7/23,Post Office,12.2,183.03,18,1920
7/23,Tylers,9.25,"1,420.85",400,1920
7/23,Passport,0,0,,1920
7/23,8:15,4.32,343.06,133,1920
7/23,ETC,8.8,"1,050.15",293,1920
7/24,ETC,17.21,"2,693.98",666,1920
7/24,Tylers,8.29,"1,464.47",420,1920
7/24,8:15,4.71,410.92,162,1920
7/24,Post Office,7.65,76.48,12,1920
7/25,Post Office,17.51,490.37,32,1920
7/25,ETC,20.67,"3,673.03",946,1920
7/25,8:15,4.62,345.64,133,1920
7/25,Tylers,7.73,"1,285.98",372,1920
7/26,ETC,20.97,"3,057.04",832,1920
7/26,Post Office,12.21,195.27,18,1920
7/26,Tylers,7.8,"1,047.93",303,1920
7/26,8:15,4.79,310.49,123,1920
7/29,Post Office,14.75,324.12,26,1920
7/29,Passport,6.67,524.47,183,1920
7/29,ETC,8.18,568.72,162,1920
7/29,8:15,4.26,239.51,88,1920
7/30,Concessions,0,0,,1920
7/30,Post Office,9.04,125.98,19,1920
7/30,Passport,7.62,700,251,1920
7/30,ETC,11.03,863.19,236,1920
7/30,8:15,4.89,337.45,130,1920
7/31,Post Office,30.56,458.46,17,1920
7/31,Passport,6.76,468.01,160,1920
7/31,ETC,7.66,584.28,191,1920
7/31,8:15,4.66,282.7,107,1920
8/1,Post Office,39.62,712.96,21,1920
8/1,8:15,4.43,288.65,117,1920
8/1,ETC,9.38,790.59,241,1920
8/1,Passport,8.02,447.57,152,1920
8/2,8:15,4.44,111.51,48,1920
8/2,Passport,6.51,48.77,19,1920
8/2,Post Office,28.68,57.35,2,1920
8/2,ETC,4.29,119.04,51,1920
8/5,Post Office,8.39,158.92,27,1920
8/5,Passport,6.11,377.08,152,1920
8/5,Tylers,6.61,504.59,166,1920
8/5,ETC,5.17,422.62,143,1920
8/6,Passport,6.85,674.58,257,1920
8/6,ETC,7.09,418.59,130,1920
8/6,Tylers,7.25,667.7,212,1920
8/6,Post Office,11.15,166.93,20,1920
8/7,Post Office,17.62,352.41,23,1920
8/7,Tylers,6.47,529.58,177,1920
8/7,ETC,8.56,423.59,131,1920
8/7,Passport,7.03,481.54,180,1920
8/8,Passport,7.34,527.3,200,1920
8/8,ETC,5.19,341.69,117,1920
8/8,Post Office,9.04,117.53,13,1920
8/8,Tylers,7.71,708.84,220,1920
8/9,Post Office,12.45,124.13,15,1920
8/9,Tylers,6.55,560.92,184,1920
8/9,ETC,8.96,574.93,178,1920
8/9,Passport,7.25,591,238,1920
8/9,Cellar,0,0,,1920
8/12,Post Office,13.05,272.79,26,1920
8/12,8:15,3.99,185.89,70,1920
8/12,Cellar,0,0,,1920
8/12,Passport,7.96,469.8,163,1920
8/12,ETC,6.18,427.71,139,1920
8/12,Tylers,7.22,485.76,142,1920
8/13,8:15,5.41,256.54,94,1920
8/13,ETC,5.23,383.65,126,1920
8/13,Passport,7.32,608.87,241,1920
8/13,Cellar,0,0,,1920
8/13,Post Office,19.63,215.97,13,1920
8/14,Post Office,13.43,187.25,20,1920
8/14,8:15,4.61,237.94,86,1920
8/14,Tylers,6.28,553.18,164,1920
8/14,ETC,8.97,547.88,152,1920
8/14,Passport,7.41,375.01,143,1920
8/15,Tylers,6.58,560.98,177,1920
8/15,8:15,4.28,129.31,52,1920
8/15,Passport,6.85,449.07,192,1920
8/15,Post Office,35.2,422.37,13,1920
8/15,ETC,8,479.02,148,1920
8/16,ETC,6.21,577.84,175,1920
8/16,Passport,7.84,485.37,165,1920
8/16,Post Office,20.28,283.97,17,1920
8/16,8:15,4.14,211.37,84,1920
8/16,Tylers,7.37,590.87,200,1920
8/18,Tylers,7.85,538.98,155,1920
8/18,ETC,6.68,429.64,147,1920
8/19,Passport,6,662.61,266,1920
8/19,ETC,8.93,"1,383.83",339,1920
